user_id,drink_id,fruity_user,milky_user,with_tea_user,refreshing_user,fragrant_user,adventurous_user,cold_user,fruity_drink,milky_drink,with_tea_drink,refreshing_drink,fragrant_drink,cold_drink,distance,popularity,label
18,107.0,1,0,1,0,0,1,0,0.0,1.0,1.0,0.0,1.0,0.0,3.49,88.0,0
18,108.0,1,0,1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,4.26,95.0,1
18,109.0,1,0,1,0,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.32,78.0,0
18,110.0,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,2.5,98.0,0
18,111.0,1,0,1,0,0,1,0,1.0,0.0,1.0,1.0,1.0,0.0,1.18,78.0,1
18,112.0,1,0,1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,1.0,4.94,93.0,1
18,113.0,1,0,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,4.73,65.0,0
18,114.0,1,0,1,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.29,93.0,1
18,115.0,1,0,1,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,3.56,96.0,1
18,116.0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,4.63,59.0,1
18,117.0,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,0.98,79.0,0
18,118.0,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,2.88,74.0,0
18,119.0,1,0,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,4.59,88.0,0
18,120.0,1,0,1,0,0,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.27,69.0,0
18,121.0,1,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1.0,1.0,3.52,54.0,1
18,122.0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.56,50.0,0
18,123.0,1,0,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,1.0,4.63,79.0,0
18,124.0,1,0,1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,4.86,98.0,1
18,125.0,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,4.73,52.0,1
18,126.0,1,0,1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,2.42,94.0,1
18,127.0,1,0,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,4.32,63.0,0
18,128.0,1,0,1,0,0,1,0,1.0,1.0,0.0,1.0,1.0,0.0,4.24,79.0,0
18,129.0,1,0,1,0,0,1,0,0.0,1.0,1.0,0.0,1.0,0.0,1.66,99.0,0
18,130.0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,4.16,53.0,0
18,131.0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.28,67.0,0
18,132.0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,1.0,1.0,3.02,86.0,0
18,133.0,1,0,1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.23,74.0,1
18,134.0,1,0,1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.69,97.0,1
18,135.0,1,0,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.48,50.0,0
18,136.0,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,3.51,95.0,1
18,137.0,1,0,1,0,0,1,0,0.0,0.0,1.0,1.0,0.0,1.0,1.77,64.0,0
18,138.0,1,0,1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,3.65,58.0,1
18,139.0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,64.0,1
18,140.0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0,1.64,98.0,0
18,141.0,1,0,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,2.74,73.0,0
18,142.0,1,0,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,1.0,3.97,53.0,0
18,143.0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.66,61.0,0
18,144.0,1,0,1,0,0,1,0,1.0,1.0,1.0,0.0,1.0,0.0,3.17,86.0,1
18,145.0,1,0,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,4.44,86.0,0
18,146.0,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,3.12,92.0,1
18,147.0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.24,55.0,0
18,148.0,1,0,1,0,0,1,0,1.0,0.0,1.0,1.0,1.0,0.0,0.22,88.0,1
18,149.0,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,1.0,4.36,95.0,0
18,150.0,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,73.0,0
19,101.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,1.0,1.01,62.0,0
19,102.0,1,1,0,0,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,2.76,62.0,0
19,103.0,1,1,0,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,4.38,67.0,0
19,104.0,1,1,0,0,1,1,1,0.0,0.0,0.0,1.0,1.0,1.0,3.69,81.0,0
19,105.0,1,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,4.05,81.0,0
19,106.0,1,1,0,0,1,1,1,1.0,1.0,1.0,0.0,1.0,0.0,3.33,84.0,1
19,107.0,1,1,0,0,1,1,1,0.0,1.0,1.0,0.0,1.0,0.0,3.49,88.0,0
19,108.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,4.26,95.0,0
19,109.0,1,1,0,0,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,1.32,78.0,0
19,110.0,1,1,0,0,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0,2.5,98.0,1
19,111.0,1,1,0,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1.18,78.0,0
19,112.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,1.0,4.94,93.0,0
19,113.0,1,1,0,0,1,1,1,0.0,0.0,0.0,1.0,1.0,0.0,4.73,65.0,0
19,114.0,1,1,0,0,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.29,93.0,0
19,115.0,1,1,0,0,1,1,1,0.0,0.0,1.0,0.0,1.0,0.0,3.56,96.0,0
19,116.0,1,1,0,0,1,1,1,1.0,0.0,0.0,1.0,0.0,0.0,4.63,59.0,0
19,117.0,1,1,0,0,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0,0.98,79.0,1
19,118.0,1,1,0,0,1,1,1,1.0,1.0,0.0,0.0,1.0,0.0,2.88,74.0,1
19,119.0,1,1,0,0,1,1,1,0.0,0.0,0.0,1.0,1.0,0.0,4.59,88.0,0
19,120.0,1,1,0,0,1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,0.27,69.0,0
19,121.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,1.0,1.0,3.52,54.0,1
19,122.0,1,1,0,0,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.56,50.0,1
19,123.0,1,1,0,0,1,1,1,0.0,0.0,0.0,1.0,1.0,1.0,4.63,79.0,0
19,124.0,1,1,0,0,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,4.86,98.0,1
19,125.0,1,1,0,0,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,4.73,52.0,1
19,126.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,2.42,94.0,0
19,127.0,1,1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,4.32,63.0,0
19,128.0,1,1,0,0,1,1,1,1.0,1.0,0.0,1.0,1.0,0.0,4.24,79.0,1
19,129.0,1,1,0,0,1,1,1,0.0,1.0,1.0,0.0,1.0,0.0,1.66,99.0,0
19,130.0,1,1,0,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,4.16,53.0,0
19,131.0,1,1,0,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.28,67.0,0
19,132.0,1,1,0,0,1,1,1,1.0,0.0,0.0,1.0,1.0,1.0,3.02,86.0,1
19,133.0,1,1,0,0,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.23,74.0,1
19,134.0,1,1,0,0,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.69,97.0,1
19,135.0,1,1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.48,50.0,0
19,136.0,1,1,0,0,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,3.51,95.0,1
19,137.0,1,1,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1.0,1.77,64.0,0
19,138.0,1,1,0,0,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,3.65,58.0,1
19,139.0,1,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.42,64.0,0
19,140.0,1,1,0,0,1,1,1,0.0,1.0,0.0,0.0,1.0,1.0,1.64,98.0,1
19,141.0,1,1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1.0,2.74,73.0,0
19,142.0,1,1,0,0,1,1,1,0.0,0.0,0.0,1.0,1.0,1.0,3.97,53.0,0
19,143.0,1,1,0,0,1,1,1,1.0,0.0,0.0,1.0,1.0,0.0,1.66,61.0,0
19,144.0,1,1,0,0,1,1,1,1.0,1.0,1.0,0.0,1.0,0.0,3.17,86.0,1
19,145.0,1,1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,4.44,86.0,0
19,146.0,1,1,0,0,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,3.12,92.0,1
19,147.0,1,1,0,0,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.24,55.0,1
19,148.0,1,1,0,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.22,88.0,0
19,149.0,1,1,0,0,1,1,1,1.0,1.0,0.0,0.0,1.0,1.0,4.36,95.0,1
19,150.0,1,1,0,0,1,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.2,73.0,1
20,101.0,0,1,1,0,1,0,1,1.0,0.0,1.0,0.0,0.0,1.0,1.01,62.0,0
20,102.0,0,1,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,2.76,62.0,0
20,103.0,0,1,1,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,4.38,67.0,0
20,104.0,0,1,1,0,1,0,1,0.0,0.0,0.0,1.0,1.0,1.0,3.69,81.0,0
20,105.0,0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.05,81.0,0
20,106.0,0,1,1,0,1,0,1,1.0,1.0,1.0,0.0,1.0,0.0,3.33,84.0,1
20,107.0,0,1,1,0,1,0,1,0.0,1.0,1.0,0.0,1.0,0.0,3.49,88.0,1
20,108.0,0,1,1,0,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,4.26,95.0,0
20,109.0,0,1,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.32,78.0,0
20,110.0,0,1,1,0,1,0,1,1.0,1.0,0.0,0.0,0.0,1.0,2.5,98.0,0
20,111.0,0,1,1,0,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.18,78.0,0
20,112.0,0,1,1,0,1,0,1,1.0,0.0,1.0,0.0,0.0,1.0,4.94,93.0,0
20,113.0,0,1,1,0,1,0,1,0.0,0.0,0.0,1.0,1.0,0.0,4.73,65.0,0
20,114.0,0,1,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.29,93.0,1
20,115.0,0,1,1,0,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,3.56,96.0,1
20,116.0,0,1,1,0,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,4.63,59.0,0
20,117.0,0,1,1,0,1,0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.98,79.0,0
20,118.0,0,1,1,0,1,0,1,1.0,1.0,0.0,0.0,1.0,0.0,2.88,74.0,0
20,119.0,0,1,1,0,1,0,1,0.0,0.0,0.0,1.0,1.0,0.0,4.59,88.0,0
20,120.0,0,1,1,0,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.27,69.0,0
20,121.0,0,1,1,0,1,0,1,1.0,0.0,1.0,0.0,1.0,1.0,3.52,54.0,1
20,122.0,0,1,1,0,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.56,50.0,1
20,123.0,0,1,1,0,1,0,1,0.0,0.0,0.0,1.0,1.0,1.0,4.63,79.0,0
20,124.0,0,1,1,0,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,4.86,98.0,0
20,125.0,0,1,1,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,4.73,52.0,0
20,126.0,0,1,1,0,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,2.42,94.0,0
20,127.0,0,1,1,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,4.32,63.0,0
20,128.0,0,1,1,0,1,0,1,1.0,1.0,0.0,1.0,1.0,0.0,4.24,79.0,0
20,129.0,0,1,1,0,1,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.66,99.0,1
20,130.0,0,1,1,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,4.16,53.0,0
20,131.0,0,1,1,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.28,67.0,0
20,132.0,0,1,1,0,1,0,1,1.0,0.0,0.0,1.0,1.0,1.0,3.02,86.0,0
20,133.0,0,1,1,0,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.23,74.0,0
20,134.0,0,1,1,0,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.69,97.0,0
20,135.0,0,1,1,0,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.48,50.0,0
20,136.0,0,1,1,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,3.51,95.0,0
20,137.0,0,1,1,0,1,0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.77,64.0,0
20,138.0,0,1,1,0,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,3.65,58.0,0
20,139.0,0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.42,64.0,0
20,140.0,0,1,1,0,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1.64,98.0,1
20,141.0,0,1,1,0,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2.74,73.0,0
20,142.0,0,1,1,0,1,0,1,0.0,0.0,0.0,1.0,1.0,1.0,3.97,53.0,0
20,143.0,0,1,1,0,1,0,1,1.0,0.0,0.0,1.0,1.0,0.0,1.66,61.0,0
20,144.0,0,1,1,0,1,0,1,1.0,1.0,1.0,0.0,1.0,0.0,3.17,86.0,1
20,145.0,0,1,1,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,4.44,86.0,0
20,146.0,0,1,1,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,3.12,92.0,0
20,147.0,0,1,1,0,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.24,55.0,1
20,148.0,0,1,1,0,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.22,88.0,0
20,149.0,0,1,1,0,1,0,1,1.0,1.0,0.0,0.0,1.0,1.0,4.36,95.0,1
20,150.0,0,1,1,0,1,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.2,73.0,0
21,101.0,1,1,0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,1.01,62.0,0
21,102.0,1,1,0,0,1,1,0,0.0,1.0,0.0,1.0,0.0,1.0,2.76,62.0,0
21,103.0,1,1,0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,4.38,67.0,1
21,104.0,1,1,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,3.69,81.0,0
21,105.0,1,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,81.0,0
21,106.0,1,1,0,0,1,1,0,1.0,1.0,1.0,0.0,1.0,0.0,3.33,84.0,1
21,107.0,1,1,0,0,1,1,0,0.0,1.0,1.0,0.0,1.0,0.0,3.49,88.0,1
21,108.0,1,1,0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,4.26,95.0,0
21,109.0,1,1,0,0,1,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.32,78.0,0
21,110.0,1,1,0,0,1,1,0,1.0,1.0,0.0,0.0,0.0,1.0,2.5,98.0,1
21,111.0,1,1,0,0,1,1,0,1.0,0.0,1.0,1.0,1.0,0.0,1.18,78.0,0
21,112.0,1,1,0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,4.94,93.0,0
21,113.0,1,1,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,4.73,65.0,0
21,114.0,1,1,0,0,1,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.29,93.0,0
21,115.0,1,1,0,0,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,3.56,96.0,0
21,116.0,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,4.63,59.0,0
21,117.0,1,1,0,0,1,1,0,1.0,1.0,0.0,0.0,0.0,1.0,0.98,79.0,1
21,118.0,1,1,0,0,1,1,0,1.0,1.0,0.0,0.0,1.0,0.0,2.88,74.0,1
21,119.0,1,1,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,4.59,88.0,0
21,120.0,1,1,0,0,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.27,69.0,1
21,121.0,1,1,0,0,1,1,0,1.0,0.0,1.0,0.0,1.0,1.0,3.52,54.0,0
21,122.0,1,1,0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.56,50.0,0
21,123.0,1,1,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,4.63,79.0,0
21,124.0,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,4.86,98.0,1
21,125.0,1,1,0,0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,4.73,52.0,1
21,126.0,1,1,0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,2.42,94.0,0
21,127.0,1,1,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,4.32,63.0,0
21,128.0,1,1,0,0,1,1,0,1.0,1.0,0.0,1.0,1.0,0.0,4.24,79.0,1
21,129.0,1,1,0,0,1,1,0,0.0,1.0,1.0,0.0,1.0,0.0,1.66,99.0,1
21,130.0,1,1,0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,4.16,53.0,1
21,131.0,1,1,0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.28,67.0,1
21,132.0,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,1.0,1.0,3.02,86.0,0
21,133.0,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.23,74.0,1
21,134.0,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.69,97.0,1
21,135.0,1,1,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.48,50.0,0
21,136.0,1,1,0,0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,3.51,95.0,1
21,137.0,1,1,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,1.77,64.0,0
21,138.0,1,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,3.65,58.0,1
21,139.0,1,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,64.0,0
21,140.0,1,1,0,0,1,1,0,0.0,1.0,0.0,0.0,1.0,1.0,1.64,98.0,1
21,141.0,1,1,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,1.0,2.74,73.0,0
21,142.0,1,1,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,3.97,53.0,0
21,143.0,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.66,61.0,1
21,144.0,1,1,0,0,1,1,0,1.0,1.0,1.0,0.0,1.0,0.0,3.17,86.0,1
21,145.0,1,1,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,4.44,86.0,0
21,146.0,1,1,0,0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,3.12,92.0,1
21,147.0,1,1,0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.24,55.0,0
21,148.0,1,1,0,0,1,1,0,1.0,0.0,1.0,1.0,1.0,0.0,0.22,88.0,0
21,149.0,1,1,0,0,1,1,0,1.0,1.0,0.0,0.0,1.0,1.0,4.36,95.0,1
21,150.0,1,1,0,0,1,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,73.0,1
22,101.0,0,1,0,1,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,1.01,62.0,0
22,102.0,0,1,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0,1.0,2.76,62.0,1
22,103.0,0,1,0,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.38,67.0,1
22,104.0,0,1,0,1,1,0,0,0.0,0.0,0.0,1.0,1.0,1.0,3.69,81.0,1
22,105.0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,81.0,0
22,106.0,0,1,0,1,1,0,0,1.0,1.0,1.0,0.0,1.0,0.0,3.33,84.0,0
22,107.0,0,1,0,1,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,3.49,88.0,1
22,108.0,0,1,0,1,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,4.26,95.0,0
22,109.0,0,1,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.32,78.0,1
22,110.0,0,1,0,1,1,0,0,1.0,1.0,0.0,0.0,0.0,1.0,2.5,98.0,0
22,111.0,0,1,0,1,1,0,0,1.0,0.0,1.0,1.0,1.0,0.0,1.18,78.0,0
22,112.0,0,1,0,1,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,4.94,93.0,0
22,113.0,0,1,0,1,1,0,0,0.0,0.0,0.0,1.0,1.0,0.0,4.73,65.0,1
22,114.0,0,1,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.29,93.0,0
22,115.0,0,1,0,1,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,3.56,96.0,0
22,116.0,0,1,0,1,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,4.63,59.0,0
22,117.0,0,1,0,1,1,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.98,79.0,0
22,118.0,0,1,0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,2.88,74.0,1
22,119.0,0,1,0,1,1,0,0,0.0,0.0,0.0,1.0,1.0,0.0,4.59,88.0,1
22,120.0,0,1,0,1,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.27,69.0,1
22,121.0,0,1,0,1,1,0,0,1.0,0.0,1.0,0.0,1.0,1.0,3.52,54.0,0
22,122.0,0,1,0,1,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.56,50.0,0
22,123.0,0,1,0,1,1,0,0,0.0,0.0,0.0,1.0,1.0,1.0,4.63,79.0,1
22,124.0,0,1,0,1,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,4.86,98.0,0
22,125.0,0,1,0,1,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,4.73,52.0,0
22,126.0,0,1,0,1,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,2.42,94.0,0
22,127.0,0,1,0,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,4.32,63.0,1
22,128.0,0,1,0,1,1,0,0,1.0,1.0,0.0,1.0,1.0,0.0,4.24,79.0,1
22,129.0,0,1,0,1,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.66,99.0,1
22,130.0,0,1,0,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.16,53.0,1
22,131.0,0,1,0,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.28,67.0,1
22,132.0,0,1,0,1,1,0,0,1.0,0.0,0.0,1.0,1.0,1.0,3.02,86.0,0
22,133.0,0,1,0,1,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.23,74.0,0
22,134.0,0,1,0,1,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.69,97.0,0
22,135.0,0,1,0,1,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.48,50.0,0
22,136.0,0,1,0,1,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,3.51,95.0,0
22,137.0,0,1,0,1,1,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.77,64.0,0
22,138.0,0,1,0,1,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,3.65,58.0,0
22,139.0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,64.0,0
22,140.0,0,1,0,1,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.64,98.0,1
22,141.0,0,1,0,1,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0,2.74,73.0,0
22,142.0,0,1,0,1,1,0,0,0.0,0.0,0.0,1.0,1.0,1.0,3.97,53.0,1
22,143.0,0,1,0,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.66,61.0,1
22,144.0,0,1,0,1,1,0,0,1.0,1.0,1.0,0.0,1.0,0.0,3.17,86.0,0
22,145.0,0,1,0,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,4.44,86.0,1
22,146.0,0,1,0,1,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,3.12,92.0,0
22,147.0,0,1,0,1,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.24,55.0,0
22,148.0,0,1,0,1,1,0,0,1.0,0.0,1.0,1.0,1.0,0.0,0.22,88.0,0
22,149.0,0,1,0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,4.36,95.0,0
22,150.0,0,1,0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,73.0,1
23,101.0,0,0,0,1,0,1,0,1.0,0.0,1.0,0.0,0.0,1.0,1.01,62.0,0
23,102.0,0,0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,2.76,62.0,1
23,103.0,0,0,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,4.38,67.0,1
23,104.0,0,0,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,1.0,3.69,81.0,1
23,105.0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,81.0,1
23,106.0,0,0,0,1,0,1,0,1.0,1.0,1.0,0.0,1.0,0.0,3.33,84.0,0
23,107.0,0,0,0,1,0,1,0,0.0,1.0,1.0,0.0,1.0,0.0,3.49,88.0,0
23,108.0,0,0,0,1,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,4.26,95.0,0
23,109.0,0,0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.32,78.0,1
23,110.0,0,0,0,1,0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,2.5,98.0,0
23,111.0,0,0,0,1,0,1,0,1.0,0.0,1.0,1.0,1.0,0.0,1.18,78.0,0
23,112.0,0,0,0,1,0,1,0,1.0,0.0,1.0,0.0,0.0,1.0,4.94,93.0,0
23,113.0,0,0,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,4.73,65.0,1
